y_tot,edad,grado_esc,hora_delito_12_6,hora_delito_12_18,hora_delito_18_24,lugar_delito_otro,lugar_delito_calle,lugar_delito_negocio_est,lugar_delito_carretera,lugar_delito_transporte_pub,lugar_delito_trabajo,lugar_delito_lug_publico,si_vic_acompanada,si_delinc_desconocidos,no_delinc_desconocidos,si_delinc_con_vista,si_delinc_con_pocotrat,si_delinc_con_cercano,si_delinc_familiares,si_no_sabe,si_arma,si_violencia_fisica,si_acudio_mp,tiempo_viv_6_12,tiempo_viv_mas_12,seguro_en_casa_seguro,seguro_en_trabajo,seguro_en_calle,seguro_transp_pub,na_seguro_transp_pub,conf_vecinos_mucha,conf_vecinos_nada,conf_vecinos_alguna,conf_companeros_mucho,conf_companeros_nada,conf_companeros_alguna,conf_familiares_mucha,conf_familiares_nada,conf_familiares_alguna,conf_amigos_mucha,conf_amigos_nada,conf_amigos_alguna,TDPAREN_1_jefe, TDPAREN_4_padre,TDPAREN_6_sin_parentesco,TDPAREN_2_esposo,TDPAREN_5_otro
1,0.006080718,0.001824215,0,0.000202691,0,0,0,0,0,0,0,0,0.000202691,0,0.000202691,0,0,0.000202691,0,0,0,0.000202691,0.000202691,0,0.000202691,0.000202691,0,0,0,0,0,0.000202691,0,0,0.000202691,0,0,0,0,0,0.000202691,0,0,0,0,0.000202691,0
1,0.002688122,0.000967724,0,0,0.000107525,0,0.000107525,0,0,0,0,0,0.000107525,0,0.000107525,0,0.000107525,0,0,0,0,0,0,0.000107525,0,0.000107525,0.000107525,0.000107525,0,0.000107525,0,0,0.000107525,0,0,0.000107525,0,0,0.000107525,0.000107525,0,0,0.000107525,0,0,0,0
1,0.01650816,0.005213103,0,0.000868851,0,0,0.000868851,0,0,0,0,0,0.000868851,0,0.000868851,0.000868851,0,0,0,0,0,0.000868851,0.000868851,0,0,0.000868851,0,0,0,0,0,0.000868851,0,0,0,0,0,0,0,0,0.000868851,0,0,0,0,0.000868851,0
1,0.03907232,0.030192247,0,0.001776015,0,0,0,0,0,0.001776015,0,0,0.001776015,0.001776015,0,0,0,0,0,0,0,0,0,0,0.001776015,0.001776015,0,0,0,0,0,0,0,0,0,0,0.001776015,0,0,0,0,0,0,0,0,0,0.001776015
1,0.005873084,0.002610259,0,0.000217522,0,0,0,0,0,0,0,0,0.000217522,0,0.000217522,0,0,0,0.000217522,0,0,0,0,0,0.000217522,0.000217522,0.000217522,0,0.000217522,0,0,0,0,0,0,0,0.000217522,0,0,0,0,0,0,0,0,0.000217522,0
1,0.004271333,0.00160175,0,0,0,0,0.000177972,0,0,0,0,0,0,0,0.000177972,0,0.000177972,0,0,0,0,0,0,0,0.000177972,0,0,0.000177972,0,0,0,0,0.000177972,0,0,0,0.000177972,0,0,0.000177972,0,0,0,0,0,0.000177972,0
1,0.015733239,0.003726294,0,0.000414033,0,0,0.000414033,0,0,0,0,0,0,0,0.000414033,0,0,0.000414033,0,0,0,0,0,0,0.000414033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000414033,0
1,0.010473171,0.004685366,0,0,0,0,0,0,0,0,0,0,0,0,0.00027561,0,0,0,0.00027561,0,0,0.00027561,0.00027561,0,0.00027561,0.00027561,0.00027561,0,0,0,0,0,0.00027561,0.00027561,0,0,0.00027561,0,0,0,0,0.00027561,0,0,0,0,0.00027561
1,0.010473171,0.004685366,0,0,0,0,0,0,0,0,0,0,0,0,0.00027561,0,0,0,0.00027561,0,0,0.00027561,0.00027561,0,0.00027561,0.00027561,0.00027561,0,0,0,0,0,0.00027561,0.00027561,0,0,0.00027561,0,0,0,0,0.00027561,0,0,0,0,0.00027561
1,0.00598308,0.001527595,0,0,0.0001273,0,0,0,0,0,0,0,0.0001273,0,0.0001273,0,0.0001273,0,0,0,0,0,0,0,0.0001273,0,0.0001273,0,0,0,0,0,0,0,0,0,0.0001273,0,0,0.0001273,0,0,0,0,0,0.0001273,0
1,0.00598308,0.001527595,0,0.0001273,0,0,0.0001273,0,0,0,0,0,0,0,0.0001273,0,0.0001273,0,0,0,0,0,0,0,0.0001273,0,0.0001273,0,0,0,0,0,0,0,0,0,0.0001273,0,0,0.0001273,0,0,0,0,0,0.0001273,0
1,0.00598308,0.001527595,0,0,0.0001273,0,0.0001273,0,0,0,0,0,0.0001273,0,0.0001273,0,0.0001273,0,0,0,0,0,0,0,0.0001273,0,0.0001273,0,0,0,0,0,0,0,0,0,0.0001273,0,0,0.0001273,0,0,0,0,0,0.0001273,0
1,0.018760003,0.003926512,0,0,0.000436279,0,0.000436279,0,0,0,0,0,0,0,0.000436279,0.000436279,0,0,0,0,0,0,0,0,0.000436279,0.000436279,0,0,0.000436279,0,0,0,0,0,0,0,0.000436279,0,0,0,0,0.000436279,0,0,0,0.000436279,0
1,0.033762815,0.01397082,0,0.001164235,0,0,0.001164235,0,0,0,0,0,0.001164235,0.001164235,0,0,0,0,0,0,0.001164235,0.001164235,0.001164235,0,0.001164235,0.001164235,0.001164235,0,0,0,0.001164235,0,0,0,0,0,0.001164235,0,0,0,0,0.001164235,0.001164235,0,0,0,0
1,0.013781724,0.002803063,0,0.000233589,0,0,0.000233589,0,0,0,0,0,0.000233589,0.000233589,0,0,0,0,0,0,0,0,0,0,0.000233589,0.000233589,0,0,0,0,0.000233589,0,0,0.000233589,0,0,0.000233589,0,0,0.000233589,0,0,0.000233589,0,0,0,0
1,0.020752303,0.00858716,0,0,0,0,0,0,0,0,0,0,0.000715597,0,0.000715597,0,0,0.000715597,0,0,0,0.000715597,0,0,0.000715597,0.000715597,0.000715597,0,0,0,0,0,0.000715597,0,0.000715597,0,0,0,0.000715597,0,0,0,0,0,0,0,0.000715597
1,0.020752303,0.00858716,0,0,0,0,0,0,0,0,0.000715597,0,0.000715597,0.000715597,0,0,0,0,0,0,0.000715597,0.000715597,0,0,0.000715597,0.000715597,0.000715597,0,0,0,0,0,0.000715597,0,0.000715597,0,0,0,0.000715597,0,0,0,0,0,0,0,0.000715597
1,0.013455442,0.002124543,0,0.00023606,0,0,0.00023606,0,0,0,0,0,0.00023606,0,0.00023606,0,0.00023606,0,0,0,0,0,0.00023606,0,0.00023606,0,0,0,0,0,0,0,0,0,0,0.00023606,0.00023606,0,0,0,0,0,0,0,0,0.00023606,0
1,0.020051538,0.00655531,0,0,0.000385606,0,0.000385606,0,0,0,0,0,0.000385606,0,0.000385606,0,0,0,0.000385606,0,0,0.000385606,0.000385606,0,0.000385606,0,0,0,0,0,0,0.000385606,0,0,0.000385606,0,0.000385606,0,0,0,0.000385606,0,0.000385606,0,0,0,0
1,0.020051538,0.00655531,0,0,0.000385606,0,0.000385606,0,0,0,0,0,0.000385606,0,0.000385606,0,0,0,0.000385606,0,0,0.000385606,0.000385606,0,0.000385606,0,0,0,0,0,0,0.000385606,0,0,0.000385606,0,0.000385606,0,0,0,0.000385606,0,0.000385606,0,0,0,0
1,0.020051538,0.00655531,0,0,0.000385606,0,0.000385606,0,0,0,0,0,0.000385606,0,0.000385606,0,0,0,0.000385606,0,0,0.000385606,0.000385606,0,0.000385606,0,0,0,0,0,0,0.000385606,0,0,0.000385606,0,0.000385606,0,0,0,0.000385606,0,0.000385606,0,0,0,0
1,0.011541005,0.002258023,0,0.000250891,0,0,0,0,0,0,0,0,0,0,0.000250891,0,0.000250891,0,0,0,0,0,0,0,0.000250891,0,0,0,0,0,0,0,0.000250891,0,0,0,0.000250891,0,0,0,0,0,0,0,0,0.000250891,0
1,0.003769551,0.000980083,0,7.54E-05,0,0,0,0,0,0,0,0,0,0,7.54E-05,0,0,7.54E-05,0,0,0,0,0,0,7.54E-05,7.54E-05,7.54E-05,7.54E-05,7.54E-05,0,7.54E-05,0,0,7.54E-05,0,0,7.54E-05,0,0,0,0,7.54E-05,7.54E-05,0,0,0,0
1,0.002050388,0.001171651,0,0,9.76E-05,0,0,9.76E-05,0,0,0,0,0,0,9.76E-05,0,0,9.76E-05,0,0,9.76E-05,0,9.76E-05,0,0,9.76E-05,9.76E-05,0,0,0,0,9.76E-05,0,0,0,0,9.76E-05,0,0,9.76E-05,0,0,0,0,0,9.76E-05,0
1,0.002947665,0.000556163,0,0,0,0,0,0,0,0,0,0,0,0,5.56E-05,0,5.56E-05,0,0,0,5.56E-05,0,0,0,5.56E-05,0,0,5.56E-05,5.56E-05,0,0,5.56E-05,0,0,0,0,5.56E-05,0,0,5.56E-05,0,0,0,0,0,5.56E-05,0
1,0.020036707,0.005724773,0,0.000477064,0,0,0,0,0,0,0,0,0,0,0.000477064,0,0.000477064,0,0,0,0,0,0,0,0.000477064,0.000477064,0,0,0,0,0.000477064,0,0,0,0,0,0.000477064,0,0,0.000477064,0,0,0.000477064,0,0,0,0
1,0.015439091,0.003859773,0,0,0.000428864,0,0,0,0,0,0,0,0.000428864,0,0.000428864,0,0.000428864,0,0,0,0,0,0.000428864,0,0.000428864,0.000428864,0,0,0,0,0.000428864,0,0,0,0,0,0.000428864,0,0,0,0,0,0,0,0,0.000428864,0
1,0.044458452,0.032860595,0,0,0.001932976,0,0,0,0,0.001932976,0,0,0.001932976,0.001932976,0,0,0,0,0,0,0,0,0,0,0.001932976,0.001932976,0.001932976,0,0,0,0.001932976,0,0,0.001932976,0,0,0.001932976,0,0,0.001932976,0,0,0,0,0,0,0.001932976
1,0.044458452,0.032860595,0,0.001932976,0,0,0,0,0,0.001932976,0,0,0,0.001932976,0,0,0,0,0,0,0,0,0,0,0.001932976,0.001932976,0.001932976,0,0,0,0.001932976,0,0,0.001932976,0,0,0.001932976,0,0,0.001932976,0,0,0,0,0,0,0.001932976
1,0.044458452,0.032860595,0,0.001932976,0,0,0,0,0,0.001932976,0,0,0.001932976,0.001932976,0,0,0,0,0,0,0,0,0,0,0.001932976,0.001932976,0.001932976,0,0,0,0.001932976,0,0,0.001932976,0,0,0.001932976,0,0,0.001932976,0,0,0,0,0,0,0.001932976
1,0.044458452,0.032860595,0,0,0.001932976,0,0,0,0,0.001932976,0,0,0,0.001932976,0,0,0,0,0,0,0,0,0,0,0.001932976,0.001932976,0.001932976,0,0,0,0.001932976,0,0,0.001932976,0,0,0.001932976,0,0,0.001932976,0,0,0,0,0,0,0.001932976
1,0.044458452,0.032860595,0,0,0.001932976,0,0,0,0,0.001932976,0,0,0,0.001932976,0,0,0,0,0,0,0,0,0,0,0.001932976,0.001932976,0.001932976,0,0,0,0.001932976,0,0,0.001932976,0,0,0.001932976,0,0,0.001932976,0,0,0,0,0,0,0.001932976
1,0.036929238,0.024619492,0,0,0.002051624,0,0,0,0,0,0,0,0.002051624,0,0.002051624,0,0.002051624,0,0,0,0,0,0,0,0.002051624,0.002051624,0,0,0,0,0,0,0,0,0,0.002051624,0.002051624,0,0,0,0,0.002051624,0,0,0,0,0.002051624
1,0.036929238,0.024619492,0,0.002051624,0,0,0.002051624,0,0,0,0,0,0,0.002051624,0,0,0,0,0,0,0,0,0,0,0.002051624,0.002051624,0,0,0,0,0,0,0,0,0,0.002051624,0.002051624,0,0,0,0,0.002051624,0,0,0,0,0.002051624
1,0.009693307,0.007164618,0,0,0,0,0.000421448,0,0,0,0,0,0,0,0.000421448,0,0.000421448,0,0,0,0,0,0,0,0.000421448,0,0,0,0,0,0,0,0,0,0,0.000421448,0.000421448,0,0,0.000421448,0,0,0.000421448,0,0,0,0
1,0.009693307,0.007164618,0,0,0,0,0,0,0,0,0,0.000421448,0,0,0.000421448,0,0.000421448,0,0,0,0,0,0,0,0.000421448,0,0,0,0,0,0,0,0,0,0,0.000421448,0.000421448,0,0,0.000421448,0,0,0.000421448,0,0,0,0
1,0.007504496,0.000978847,0,0,0,0,0,0,0,0,0,0.000163141,0.000163141,0,0.000163141,0,0,0.000163141,0,0,0,0,0,0,0.000163141,0,0,0,0.000163141,0,0,0.000163141,0,0,0,0,0,0.000163141,0,0,0.000163141,0,0,0,0,0,0.000163141
1,0.007504496,0.000978847,0,0,0,0,0,0,0,0,0,0,0,0,0.000163141,0,0,0.000163141,0,0,0,0,0,0,0.000163141,0,0,0,0.000163141,0,0,0.000163141,0,0,0,0,0,0.000163141,0,0,0.000163141,0,0,0,0,0,0.000163141
1,0.007504496,0.000978847,0,0,0,0,0,0,0,0,0,0,0,0,0.000163141,0,0,0.000163141,0,0,0,0,0,0,0.000163141,0,0,0,0.000163141,0,0,0.000163141,0,0,0,0,0,0.000163141,0,0,0.000163141,0,0,0,0,0,0.000163141
1,0.007504496,0.000978847,0,0,0,0,0,0,0,0,0,0,0.000163141,0,0.000163141,0,0,0.000163141,0,0,0,0,0,0,0.000163141,0,0,0,0.000163141,0,0,0.000163141,0,0,0,0,0,0.000163141,0,0,0.000163141,0,0,0,0,0,0.000163141
1,0.007504496,0.000978847,0,0,0,0,0,0,0,0,0,0,0,0,0.000163141,0,0,0.000163141,0,0,0,0,0,0,0.000163141,0,0,0,0.000163141,0,0,0.000163141,0,0,0,0,0,0.000163141,0,0,0.000163141,0,0,0,0,0,0.000163141
1,0.006251275,0.004167516,0,0,0,0,0.000347293,0,0,0,0,0,0.000347293,0.000347293,0,0,0,0,0,0,0,0,0,0,0.000347293,0,0,0,0,0,0,0.000347293,0,0,0,0.000347293,0,0,0.000347293,0,0,0.000347293,0,0,0,0,0.000347293
1,0.006251275,0.004167516,0,0,0,0,0.000347293,0,0,0,0,0,0,0.000347293,0,0,0,0,0,0,0,0,0,0,0.000347293,0,0,0,0,0,0,0.000347293,0,0,0,0.000347293,0,0,0.000347293,0,0,0.000347293,0,0,0,0,0.000347293
1,0.006251275,0.004167516,0,0,0.000347293,0,0.000347293,0,0,0,0,0,0.000347293,0.000347293,0,0,0,0,0,0,0,0,0,0,0.000347293,0,0,0,0,0,0,0.000347293,0,0,0,0.000347293,0,0,0.000347293,0,0,0.000347293,0,0,0,0,0.000347293
1,0.006251275,0.004167516,0,0.000347293,0,0,0.000347293,0,0,0,0,0,0,0.000347293,0,0,0,0,0,0,0,0,0,0,0.000347293,0,0,0,0,0,0,0.000347293,0,0,0,0.000347293,0,0,0.000347293,0,0,0.000347293,0,0,0,0,0.000347293
1,0.006251275,0.004167516,0,0,0.000347293,0,0.000347293,0,0,0,0,0,0,0,0.000347293,0.000347293,0,0,0,0,0,0,0,0,0.000347293,0,0,0,0,0,0,0.000347293,0,0,0,0.000347293,0,0,0.000347293,0,0,0.000347293,0,0,0,0,0.000347293
1,0.006644297,0.002353188,0,0,0,0,0.000138423,0,0,0,0,0,0.000138423,0,0.000138423,0.000138423,0,0,0,0,0,0.000138423,0.000138423,0,0.000138423,0,0.000138423,0,0,0.000138423,0,0,0.000138423,0,0,0.000138423,0.000138423,0,0,0.000138423,0,0,0.000138423,0,0,0,0
1,0.009531402,0.002680707,0,0,0,0,0,0,0,0,0,0.000297856,0.000297856,0,0.000297856,0,0.000297856,0,0,0,0,0,0.000297856,0,0.000297856,0.000297856,0.000297856,0.000297856,0.000297856,0,0.000297856,0,0,0.000297856,0,0,0.000297856,0,0,0.000297856,0,0,0,0,0,0.000297856,0
1,0.018286647,0.008127398,0,0,0,0,0,0,0,0,0.000677283,0,0,0,0.000677283,0.000677283,0,0,0,0,0,0,0,0,0.000677283,0.000677283,0,0,0,0,0.000677283,0,0,0,0.000677283,0,0.000677283,0,0,0.000677283,0,0,0,0,0,0,0.000677283
1,0.018286647,0.008127398,0,0,0,0,0,0,0,0,0.000677283,0,0,0,0.000677283,0.000677283,0,0,0,0,0,0,0,0,0.000677283,0.000677283,0,0,0,0,0.000677283,0,0,0,0.000677283,0,0.000677283,0,0,0.000677283,0,0,0,0,0,0,0.000677283
1,0.018286647,0.008127398,0,0,0,0,0,0,0,0,0.000677283,0,0,0,0.000677283,0.000677283,0,0,0,0,0,0,0,0,0.000677283,0.000677283,0,0,0,0,0.000677283,0,0,0,0.000677283,0,0.000677283,0,0,0.000677283,0,0,0,0,0,0,0.000677283
1,0.018286647,0.008127398,0,0,0,0,0,0,0,0,0.000677283,0,0,0,0.000677283,0.000677283,0,0,0,0,0,0,0,0,0.000677283,0.000677283,0,0,0,0,0.000677283,0,0,0,0.000677283,0,0.000677283,0,0,0.000677283,0,0,0,0,0,0,0.000677283
1,0.018286647,0.008127398,0,0,0,0,0,0,0,0,0.000677283,0,0,0,0.000677283,0.000677283,0,0,0,0,0,0,0,0,0.000677283,0.000677283,0,0,0,0,0.000677283,0,0,0,0.000677283,0,0.000677283,0,0,0.000677283,0,0,0,0,0,0,0.000677283
1,0.023073358,0.008005043,0,0.000470885,0,0,0,0,0.000470885,0,0,0,0.000470885,0.000470885,0,0,0,0,0,0,0,0,0,0,0.000470885,0,0,0,0,0,0,0.000470885,0,0,0,0,0.000470885,0,0,0,0,0,0.000470885,0,0,0,0
1,0.003247993,0.000811998,0,9.02E-05,0,0,0,0,0,0,0,0,9.02E-05,0,9.02E-05,0,0,9.02E-05,0,0,0,9.02E-05,0,0,0,9.02E-05,9.02E-05,0,0,0,0,0,0,0,0,0,9.02E-05,0,0,9.02E-05,0,0,0,0,0,9.02E-05,0
1,0.003247993,0.000811998,0,0,9.02E-05,0,9.02E-05,0,0,0,0,0,0,0,9.02E-05,9.02E-05,0,0,0,0,0,9.02E-05,9.02E-05,0,0,9.02E-05,9.02E-05,0,0,0,0,0,0,0,0,0,9.02E-05,0,0,9.02E-05,0,0,0,0,0,9.02E-05,0
1,0.003685508,0.000526501,0,0,8.78E-05,0,0,0,0,0,8.78E-05,0,8.78E-05,8.78E-05,0,0,0,0,0,0,0,0,0,0,8.78E-05,0,0,0,0,8.78E-05,8.78E-05,0,0,0,0,8.78E-05,8.78E-05,0,0,8.78E-05,0,0,8.78E-05,0,0,0,0
1,0.003685508,0.000526501,0,8.78E-05,0,0,0,0,0,0,8.78E-05,0,8.78E-05,8.78E-05,0,0,0,0,0,0,0,0,0,0,8.78E-05,0,0,0,0,8.78E-05,8.78E-05,0,0,0,0,8.78E-05,8.78E-05,0,0,8.78E-05,0,0,8.78E-05,0,0,0,0
1,0.00351248,0.0004301,0,7.17E-05,0,0,7.17E-05,0,0,0,0,0,0,0,7.17E-05,7.17E-05,0,0,0,0,0,7.17E-05,7.17E-05,0,7.17E-05,0,7.17E-05,0,0,0,0,7.17E-05,0,0,0,0,7.17E-05,0,0,0,0,0,7.17E-05,0,0,0,0
1,0.00891715,0.002892049,0,0.000241004,0,0,0.000241004,0,0,0,0,0,0,0,0.000241004,0,0,0.000241004,0,0,0,0.000241004,0,0,0.000241004,0.000241004,0,0.000241004,0.000241004,0,0.000241004,0,0,0,0,0,0.000241004,0,0,0.000241004,0,0,0,0,0,0.000241004,0
1,0.009510391,0.002536104,0,0,0,0,0,0,0,0,0.000211342,0,0.000211342,0,0.000211342,0,0,0.000211342,0,0,0,0,0,0,0.000211342,0.000211342,0.000211342,0.000211342,0.000211342,0,0.000211342,0,0,0,0,0.000211342,0.000211342,0,0,0,0,0.000211342,0.000211342,0,0,0,0
1,0.008406716,0.007521799,0,0,0.000442459,0,0.000442459,0,0,0,0,0,0.000442459,0,0.000442459,0,0.000442459,0,0,0,0,0.000442459,0.000442459,0,0.000442459,0.000442459,0,0,0,0,0,0.000442459,0,0,0.000442459,0,0.000442459,0,0,0,0.000442459,0,0,0,0,0,0.000442459
1,0.008406716,0.007521799,0,0,0,0,0.000442459,0,0,0,0,0,0,0,0.000442459,0,0.000442459,0,0,0,0,0.000442459,0.000442459,0,0.000442459,0.000442459,0,0,0,0,0,0.000442459,0,0,0.000442459,0,0.000442459,0,0,0,0.000442459,0,0,0,0,0,0.000442459
1,0.008406716,0.007521799,0,0.000442459,0,0,0.000442459,0,0,0,0,0,0.000442459,0,0.000442459,0,0.000442459,0,0,0,0,0.000442459,0.000442459,0,0.000442459,0.000442459,0,0,0,0,0,0.000442459,0,0,0.000442459,0,0.000442459,0,0,0,0.000442459,0,0,0,0,0,0.000442459
1,0.006306891,0.002102297,0,0.000233589,0,0,0,0,0,0,0,0,0,0,0.000233589,0,0,0.000233589,0,0,0,0.000233589,0,0,0.000233589,0,0.000233589,0,0.000233589,0,0.000233589,0,0,0,0.000233589,0,0,0.000233589,0,0,0.000233589,0,0,0,0,0,0.000233589
1,0.006306891,0.002102297,0,0.000233589,0,0,0,0,0,0,0,0,0,0,0.000233589,0,0,0.000233589,0,0,0,0.000233589,0,0,0.000233589,0,0.000233589,0,0.000233589,0,0.000233589,0,0,0,0.000233589,0,0,0.000233589,0,0,0.000233589,0,0,0,0,0,0.000233589
1,0.006306891,0.002102297,0,0,0,0,0,0,0,0,0,0,0,0,0.000233589,0,0,0.000233589,0,0,0,0.000233589,0,0,0.000233589,0,0.000233589,0,0.000233589,0,0.000233589,0,0,0,0.000233589,0,0,0.000233589,0,0,0.000233589,0,0,0,0,0,0.000233589
1,0.016069409,0.008765132,0.000730428,0,0,0,0.000730428,0,0,0,0,0,0.000730428,0.000730428,0,0,0,0,0,0,0,0,0,0,0.000730428,0.000730428,0,0,0,0,0,0.000730428,0,0,0,0,0.000730428,0,0,0,0,0,0,0,0,0,0.000730428
1,0.005654326,0.002035557,0,0,0,0,0,0,0,0,0.000226173,0,0.000226173,0,0.000226173,0,0,0.000226173,0,0,0.000226173,0,0.000226173,0,0.000226173,0.000226173,0.000226173,0,0,0,0,0.000226173,0,0,0,0.000226173,0,0,0,0.000226173,0,0,0,0,0,0.000226173,0
1,0.00543804,0.002610259,0,0,0.000217522,0,0.000217522,0,0,0,0,0,0.000217522,0,0.000217522,0.000217522,0,0,0,0,0,0,0,0,0.000217522,0.000217522,0.000217522,0,0,0.000217522,0,0,0.000217522,0.000217522,0,0,0.000217522,0,0,0.000217522,0,0,0,0,0,0.000217522,0
1,0.008305371,0.003529783,0,0,0,0,0,0,0,0,0,0.000207634,0.000207634,0.000207634,0,0.000207634,0,0,0,0,0,0,0.000207634,0,0.000207634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000207634,0
1,0.018894718,0.004048868,0,0,0.000449874,0,0,0,0,0,0,0,0.000449874,0,0.000449874,0,0,0.000449874,0,0,0,0,0,0,0.000449874,0.000449874,0,0,0.000449874,0,0,0,0,0,0,0,0,0.000449874,0,0,0,0.000449874,0,0,0,0.000449874,0
1,0.018894718,0.004048868,0,0,0.000449874,0,0.000449874,0,0,0,0,0,0.000449874,0,0.000449874,0,0,0.000449874,0,0,0,0,0.000449874,0,0.000449874,0.000449874,0,0,0.000449874,0,0,0,0,0,0,0,0,0.000449874,0,0,0,0.000449874,0,0,0,0.000449874,0
1,0.018894718,0.004048868,0,0,0.000449874,0,0.000449874,0,0,0,0,0,0.000449874,0,0.000449874,0,0,0.000449874,0,0,0,0,0.000449874,0,0.000449874,0.000449874,0,0,0.000449874,0,0,0,0,0,0,0,0,0.000449874,0,0,0,0.000449874,0,0,0,0.000449874,0
1,0.018894718,0.004048868,0,0,0.000449874,0,0.000449874,0,0,0,0,0,0.000449874,0,0.000449874,0,0,0.000449874,0,0,0,0,0.000449874,0,0.000449874,0.000449874,0,0,0.000449874,0,0,0,0,0,0,0,0,0.000449874,0,0,0,0.000449874,0,0,0,0.000449874,0
1,0.018894718,0.004048868,0,0,0,0,0.000449874,0,0,0,0,0,0.000449874,0,0.000449874,0,0,0.000449874,0,0,0,0.000449874,0.000449874,0,0.000449874,0.000449874,0,0,0.000449874,0,0,0,0,0,0,0,0,0.000449874,0,0,0,0.000449874,0,0,0,0.000449874,0
1,0.004126731,0.000778629,0,0,7.79E-05,0,0,0,0,0,0,0,0,0,7.79E-05,0,0,0,7.79E-05,0,7.79E-05,7.79E-05,0,0,7.79E-05,7.79E-05,0,0,7.79E-05,0,0,0,7.79E-05,0,0,0,0,0,7.79E-05,0,7.79E-05,0,0,0,0,7.79E-05,0
1,0.004126731,0.000778629,0,0,7.79E-05,0,0,0,0,0,0,0,0,0,7.79E-05,0,0,0,7.79E-05,0,7.79E-05,7.79E-05,0,0,7.79E-05,7.79E-05,0,0,7.79E-05,0,0,0,7.79E-05,0,0,0,0,0,7.79E-05,0,7.79E-05,0,0,0,0,7.79E-05,0
1,0.004126731,0.000778629,0,7.79E-05,0,0,0,0,0,0,0,0,0,0,7.79E-05,0,0,0,7.79E-05,0,7.79E-05,7.79E-05,0,0,7.79E-05,7.79E-05,0,0,7.79E-05,0,0,0,7.79E-05,0,0,0,0,0,7.79E-05,0,7.79E-05,0,0,0,0,7.79E-05,0
1,0.004126731,0.000778629,0,0,7.79E-05,0,0,0,0,0,0,0,0,0,7.79E-05,0,0,0,7.79E-05,0,7.79E-05,7.79E-05,0,0,7.79E-05,7.79E-05,0,0,7.79E-05,0,0,0,7.79E-05,0,0,0,0,0,7.79E-05,0,7.79E-05,0,0,0,0,7.79E-05,0
1,0.004126731,0.000778629,0,7.79E-05,0,0,0,0,0,0,0,0,0,0,7.79E-05,0,0,0,7.79E-05,0,7.79E-05,7.79E-05,0,0,7.79E-05,7.79E-05,0,0,7.79E-05,0,0,0,7.79E-05,0,0,0,0,0,7.79E-05,0,7.79E-05,0,0,0,0,7.79E-05,0
1,0.004126731,0.000778629,0,0,7.79E-05,0,0,0,0,0,0,0,0,0,7.79E-05,0,0,0,7.79E-05,0,7.79E-05,7.79E-05,0,0,7.79E-05,7.79E-05,0,0,7.79E-05,0,0,0,7.79E-05,0,0,0,0,0,7.79E-05,0,7.79E-05,0,0,0,0,7.79E-05,0
1,0.009442415,0.008026053,0,0.000472121,0,0,0,0,0,0,0,0,0.000472121,0,0.000472121,0,0,0.000472121,0,0,0,0.000472121,0,0,0.000472121,0.000472121,0,0,0,0.000472121,0.000472121,0,0,0.000472121,0,0,0.000472121,0,0,0.000472121,0,0,0,0,0,0,0.000472121
1,0.009442415,0.008026053,0,0.000472121,0,0,0,0,0,0,0,0,0.000472121,0,0.000472121,0,0,0.000472121,0,0,0,0,0,0,0.000472121,0.000472121,0,0,0,0.000472121,0.000472121,0,0,0.000472121,0,0,0.000472121,0,0,0.000472121,0,0,0,0,0,0,0.000472121
1,0.009951614,0.005428153,0,0,0,0,0,0,0,0,0,0,0.000452346,0,0.000452346,0.000452346,0,0,0,0,0,0,0,0,0.000452346,0.000452346,0,0,0,0,0,0.000452346,0,0,0.000452346,0,0,0,0.000452346,0,0,0,0,0,0,0,0.000452346
1,0.013545664,0.005756907,0.000338642,0,0,0,0,0,0,0,0,0,0,0,0.000338642,0,0,0.000338642,0,0,0,0,0,0,0.000338642,0.000338642,0.000338642,0,0,0,0,0,0,0.000338642,0,0,0.000338642,0,0,0,0,0,0.000338642,0,0,0,0
1,0.023200658,0.002676999,0,0,0,0,0,0,0,0,0,0,0,0,0.000446166,0,0.000446166,0,0,0,0,0,0,0,0.000446166,0.000446166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000446166,0,0,0,0
1,0.023200658,0.002676999,0,0.000446166,0,0,0,0,0,0,0,0,0,0,0.000446166,0,0.000446166,0,0,0,0,0,0,0,0.000446166,0.000446166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000446166,0,0,0,0
0,0.012458056,0,0,0.000355944,0,0,0,0,0,0,0,0,0,0,0.000355944,0,0,0,0.000355944,0,0,0.000355944,0,0,0.000355944,0.000355944,0,0.000355944,0.000355944,0,0,0,0.000355944,0,0,0,0.000355944,0,0,0,0,0,0,0,0,0.000355944,0
1,0.021949908,0.004938729,0,0.000548748,0,0,0,0,0,0.000548748,0,0,0,0.000548748,0,0,0,0,0,0,0,0,0,0.000548748,0,0,0.000548748,0,0,0,0,0,0.000548748,0,0,0,0,0,0,0,0,0,0,0,0,0.000548748,0
